Libellé;CIP13
MONTELUKAST ARROW LAB 10 mg, comprimé pelliculé, MONTÉLUKAST SODIQUE, comprimé pelliculé, plaquette de 28 comprimés;3400930079676
"ACCUSOL 35 POTASSIUM 2 mmol/l, solution pour hémofiltration, hémodialyse et hémodiafiltration, CHLORURE DE POTASSIUM : 0,199 g pour 1000 ml ; CALCIUM (CHLORURE DE) DIHYDRATÉ : 0,343 g pour 1000 ml ; CHLORURE DE SODIUM : 7,52 g pour 1000 ml ; CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ : 0,136 g pour 1000 ml ; GLUCOSE MONOHYDRATÉ : 1,47 g pour 1000 ml ; BICARBONATE DE SODIUM : 13,4 g pour 1000 ml, solution et  solution pour hémofiltration pour hémodialyse et pour hémodiafiltration, 2 poche de 5000 ml";3400937477222
"LIBRAX, comprimé enrobé, CLIDINIUM (BROMURE DE) : 2,5 mg pour un comprimé ; CHLORDIAZÉPOXIDE : 5 mg pour un comprimé, comprimé enrobé, plaquette de 30 comprimés";3400935539526
ENTECAVIR ZYDUS 1 mg, comprimé pelliculé, ENTÉCAVIR MONOHYDRATÉ, comprimé pelliculé, plaquette de 30 comprimés;3400930105474
QINLOCK 50 mg, comprimé, RIPRÉTINIB : 50 mg pour un comprimé, comprimé, 1 flacon de sécurité enfant de 90 comprimés;3400930243640
EFFENTORA 200 microgrammes, comprimés buccogingivaux, FENTANYL (CITRATE DE) : 0,314 mg pour un comprimé, comprimé, plaquette de 4 comprimés;3400939220949
EFFENTORA 200 microgrammes, comprimés buccogingivaux, FENTANYL (CITRATE DE) : 0,314 mg pour un comprimé, comprimé, plaquette de 28 comprimés;3400939221021
ETORICOXIB ZYDUS FRANCE 30 mg, comprimé pelliculé, ÉTORICOXIB : 30 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930019795
CLOXACILLINE EG 500 mg, gélule, CLOXACILLINE SODIQUE MONOHYDRATÉE, gélule, plaquette de 16 gélules;3400927369810
TAMOXIFENE ZYDUS 20 mg, comprimé pelliculé, CITRATE DE TAMOXIFÈNE, comprimé pelliculé, plaquette de 30 comprimés;3400936664036
URAPIDIL KALCEKS 25 mg/5 mL, solution injectable/pour perfusion, URAPIDIL : 25 mg pour une ampoule de 5 mL, solution injectable ou pour perfusion, 5 ampoule de 5 ml;3400930224380
TEMOZOLOMIDE VIATRIS 250 mg, gélule, TÉMOZOLOMIDE : 250 mg pour une gélule, gélule, sachet de 5 gélules;3400926997021
MONTELUKAST ZENTIVA 10 mg, comprimé pelliculé, MONTÉLUKAST SODIQUE : 10,4 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930064290
FELDENE 20 mg, gélule, PIROXICAM : 20 mg pour une gélule, gélule, 1 flacon de 15 gélules;3400932636976
FOSINOPRIL ARROW GENERIQUES 10 mg, comprimé sécable, FOSINOPRIL SODIQUE : 10 mg pour un comprimé, comprimé sécable, plaquette de 30 comprimés;3400939728506
FOSINOPRIL ARROW GENERIQUES 10 mg, comprimé sécable, FOSINOPRIL SODIQUE : 10 mg pour un comprimé, comprimé sécable, plaquette de 90 comprimés;3400939728964
CIDOFOVIR TILLOMED 75 mg/mL solution à diluer pour perfusion, CIDOFOVIR DIHYDRATÉ : 84,679 mg pour 1 mL de solution, solution à diluer pour perfusion, 1 flacon de 5 ml;3400955079132
LORATADINE ARROW CONSEIL 10 mg, comprimé, LORATADINE : 10 mg pour un comprimé, comprimé, plaquette de 7 comprimés;3400938596977
RECIVIT 400 microgrammes, comprimé sublingual, CITRATE DE FENTANYL : 630 microgrammes pour un comprimé, comprimé, plaquette de sécurité enfant de 30 comprimés;3400927658532
MONTELUKAST EVOLUGEN 5 mg, comprimé à croquer, MONTÉLUKAST SODIQUE : 5,20 mg pour un comprimé, comprimé à croquer, plaquette de 28 comprimés;3400930022320
SOLIFENACINE VIATRIS 5 mg, comprimé pelliculé, SUCCINATE DE SOLIFÉNACINE : 5 mg pour un comprimé, comprimé pelliculé, 30 plaquette de 1 comprimé;3400930040768
SOLIFENACINE VIATRIS 5 mg, comprimé pelliculé, SUCCINATE DE SOLIFÉNACINE : 5 mg pour un comprimé, comprimé pelliculé, 1 flacon de 30 comprimés;3400930040775
AZITHROMYCINE PFIZER 250 mg, comprimé pelliculé, AZITHROMYCINE DIHYDRATÉE : 262,05 mg pour un comprimé, comprimé pelliculé, plaquette de 6 comprimés;3400935177551
ESOMEPRAZOLE EG LABO 40 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 14 comprimés;3400927822483
ESOMEPRAZOLE EG LABO 40 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 28 comprimés;3400927822544
"ALGESAL SURACTIVE, crème, MYRTÉCAÏNE : 1 g pour 100 g ; ACIDE SALICYLIQUE : 6,54 g pour 100 g ; DIÉTHYLAMINE : 3,46 g pour 100 g, crème, 1 tube de 40 g";3400934159770
"ALGESAL SURACTIVE, crème, MYRTÉCAÏNE : 1 g pour 100 g ; ACIDE SALICYLIQUE : 6,54 g pour 100 g ; DIÉTHYLAMINE : 3,46 g pour 100 g, crème, 1 tube de 100 g";3400934160080
"EZETIMIBE/ATORVASTATINE SANDOZ 10 mg/40 mg, comprimé pelliculé, ÉZÉTIMIBE : 10 mg pour un comprimé ; ATORVASTATINE CALCIQUE TRIHYDRATÉE, comprimé pelliculé, plaquette de 30 comprimés";3400930293560
"EZETIMIBE/ATORVASTATINE SANDOZ 10 mg/40 mg, comprimé pelliculé, ÉZÉTIMIBE : 10 mg pour un comprimé ; ATORVASTATINE CALCIQUE TRIHYDRATÉE, comprimé pelliculé, plaquette de 90 comprimés";3400930293577
LEVETIRACETAM ACCORD 100 mg/ml, solution buvable, LÉVÉTIRACÉTAM : 100 mg pour 1 ml de solution buvable, solution buvable, 1 flacon de sécurité enfant de 300 ml avec seringue doseuse polypropylène polyéthylène de 10 ml avec adaptateur polyéthylène;3400930107621
LEVETIRACETAM ACCORD 100 mg/ml, solution buvable, LÉVÉTIRACÉTAM : 100 mg pour 1 ml de solution buvable, solution buvable, 1 flacon de sécurité enfant de 150 ml avec seringue doseuse polypropylène polyéthylène de 3 ml avec adaptateur polyéthylène;3400930107638
LEVETIRACETAM ACCORD 100 mg/ml, solution buvable, LÉVÉTIRACÉTAM : 100 mg pour 1 ml de solution buvable, solution buvable, 1 flacon de sécurité enfant de 150 ml avec seringue doseuse polypropylène polyéthylène de 1 ml avec adaptateur polyéthylène;3400930107645
NAMUSCLA 167 mg, gélule, CHLORHYDRATE DE MEXILÉTINE, gélule, plaquette de 100 gélules;3400930172148
GLUCOSE 10 % FRESENIUS KABI FRANCE, solution pour perfusion, GLUCOSE MONOHYDRATÉ, solution pour perfusion, 20 flacon de 250 ml;3400938321036
GLUCOSE 10 % FRESENIUS KABI FRANCE, solution pour perfusion, GLUCOSE MONOHYDRATÉ, solution pour perfusion, 10 flacon de 500 ml;3400938321494
GLUCOSE 10 % FRESENIUS KABI FRANCE, solution pour perfusion, GLUCOSE MONOHYDRATÉ, solution pour perfusion, 10 flacon de 1000 ml;3400938321784
ROSUVASTATINE EVOLUGEN PHARMA 10 mg, comprimé pelliculé, ROSUVASTATINE CALCIQUE, comprimé pelliculé, plaquette de 90 comprimés;3400930284469
CELIPROLOL SUN 200 mg, comprimé pelliculé, CHLORHYDRATE DE CÉLIPROLOL : 200 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400936853461
CELIPROLOL SUN 200 mg, comprimé pelliculé, CHLORHYDRATE DE CÉLIPROLOL : 200 mg pour un comprimé, comprimé pelliculé, plaquette de 84 comprimés;3400937377645
DESLORATADINE CRISTERS 5 mg, comprimé pelliculé, DESLORATADINE : 5 mg pour un comprimé, comprimé pelliculé, plaquette de 15 comprimés;3400941966903
DESLORATADINE CRISTERS 5 mg, comprimé pelliculé, DESLORATADINE : 5 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400941967443
STIMOL, solution buvable en sachet, CITRULLINE (MALATE DE) : 1 g pour un sachet de 10 ml, solution buvable, 36 sachet de 10 ml;3400933452025
"SEPTOMIXINE, pâte pour usage dentaire, ACÉTATE D'HYDROCORTISONE : 28,60 g pour 100 g ; SULFATE DE FRAMYCÉTINE : 19,00 M.UI pour 100 g, pâte pour usage dentaire, 1 tube de 7,5 g";3400950010567
EMERADE 500 microgrammes, solution injectable en stylo prérempli, TARTRATE D'ADRÉNALINE, solution injectable, 2 stylos préremplis en verre de 0,5 mL;3400930038918
NEORECORMON 5000 UI, solution injectable en seringue préremplie, ÉPOÉTINE BÊTA : 5000 UI pour une seringue préremplie de 0,3 ml, solution injectable, 1 seringue préremplie de 0,3 ml;3400935003126
NEORECORMON 5000 UI, solution injectable en seringue préremplie, ÉPOÉTINE BÊTA : 5000 UI pour une seringue préremplie de 0,3 ml, solution injectable, 6 seringue préremplie de 0,3 ml;3400935003294
LOSARTAN ARROW LAB 50 mg, comprimé pelliculé sécable, LOSARTAN POTASSIQUE : 50 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 30 comprimés;3400930159064
LOSARTAN ARROW LAB 50 mg, comprimé pelliculé sécable, LOSARTAN POTASSIQUE : 50 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 90 comprimés;3400930159071
CORVASAL 4 mg, comprimé, MOLSIDOMINE : 4 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400933035921
CORVASAL 4 mg, comprimé, MOLSIDOMINE : 4 mg pour un comprimé, comprimé, plaquette de 100 comprimés ( abrogée le 07/09/2023);3400955626077
DICLOFENAC SANDOZ 1 %, gel, DICLOFÉNAC DE DIÉTHYLAMINE : 1,16 g pour 100 g de gel, gel, 1 tube de 50 g;3400926983291
DICLOFENAC SANDOZ 1 %, gel, DICLOFÉNAC DE DIÉTHYLAMINE : 1,16 g pour 100 g de gel, gel, 1 tube de 100 g;3400926983413
LEVOFLOXACINE EVOLUGEN 500 mg, comprimé pelliculé sécable, LÉVOFLOXACINE HÉMIHYDRATÉE, comprimé pelliculé sécable, plaquette de 5 comprimés;3400939582290
CRYSVITA 30 mg, solution injectable, BUROSUMAB : 30 mg pour un flacon de 1 mL de solution, solution injectable, 1 flacon de 1 mL;3400930145234
IRBESARTAN ARROW 300 mg, comprimé, IRBÉSARTAN : 300 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400927440878
IRBESARTAN ARROW 300 mg, comprimé, IRBÉSARTAN : 300 mg pour un comprimé, comprimé, plaquette de 90 comprimés;3400927440939
TAKHZYRO 150 mg, solution injectable en seringue préremplie, LANADÉLUMAB : 150 mg pour une seringue préremplie de 1 mL de solution, solution injectable, 1 seringue préremplie de 1 ml;3400930280300
ZAVEDOS 5 mg, gélule, CHLORHYDRATE D'IDARUBICINE : 5 mg pour une gélule, gélule, 1 flacon de 1 gélule;3400936574915
PERINDOPRIL ARGININE ZENTIVA 2,5 mg, comprimé pelliculé, PÉRINDOPRIL ARGININE : 2,5000 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400930257555
PERINDOPRIL ARGININE ZENTIVA 2,5 mg, comprimé pelliculé, PÉRINDOPRIL ARGININE : 2,5000 mg pour un comprimé, comprimé pelliculé, plaquette de 90 comprimés;3400930257579
"FILIOP 40 microgrammes/mL + 5 mg/mL, collyre en solution, MALÉATE DE TIMOLOL ; TRAVOPROST : 40 microgrammes pour 1 mL de collyre en solution, collyre en solution, 1 flacon de 2,5 ml de collyre muni d'une pompe, d'un cylindre à pression et d'un capuchon";3400930136164
"FILIOP 40 microgrammes/mL + 5 mg/mL, collyre en solution, MALÉATE DE TIMOLOL ; TRAVOPROST : 40 microgrammes pour 1 mL de collyre en solution, collyre en solution, 3 flacon de 2,5 ml de collyre muni d'une pompe, d'un cylindre à pression et d'un capuchon";3400930185742
PREDNISOLONE ZENTIVA LAB 20 mg, comprimé orodispersible, MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE : 31,44 mg pour un comprimé, comprimé orodispersible, plaquette de 20 comprimés;3400939106595
VIZAMYL 400 MBq/ml, solution injectable, FLUTÉMÉTAMOL (18F) : 400 MBq à la date et à l'heure de calibration pour 1 ml de solution, solution injectable, 1 flacon de 15 ml;3400955000204
"DISULONE 100 mg/200 mg, comprimé sécable, OXALATE DE FER : 200 mg pour un comprimé ; DAPSONE : 100 mg pour un comprimé, comprimé sécable, 5 plaquette de 20 comprimés";3400930325612
TEGRETOL L.P. 400 mg, comprimé pelliculé sécable à libération prolongée, CARBAMAZÉPINE : 400 mg pour un comprimé, comprimé pelliculé sécable à libération prolongée, plaquette de 30 comprimés;3400932984312
PANTOPRAZOLE ARROW GENERIQUES 20 mg, comprimé gastro-résistant, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 14 comprimés;3400930112045
PANTOPRAZOLE ARROW GENERIQUES 20 mg, comprimé gastro-résistant, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 28 comprimés;3400930112106
PANTOPRAZOLE ARROW GENERIQUES 20 mg, comprimé gastro-résistant, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ, comprimé gastro-résistant(e), 1 flacon de 28 comprimés;3400930178782
PANTOPRAZOLE ARROW GENERIQUES 20 mg, comprimé gastro-résistant, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 60 comprimés;3400955040699
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 2 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934355141
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 2 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 1 à 15 l/min et prises normalisées;3400934355202
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 3,5 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934355370
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934355431
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 1 à 15 l/min et prises normalisées;3400934355660
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec raccord normalisé;3400934355899
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 1 à 15 l/min et prises normalisées;3400934355950
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 20 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934356032
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 20 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 1 à 15 l/min et prises normalisées;3400934356261
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 30 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934356322
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 50 l munie d'un robinet en laiton avec raccord de sortie normalisé;3400934356490
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 2 l munie d'un robinet en laiton avec manodétendeur-débitmètre RM200 light de 0,25 à 6 l/min et prise normalisée;3400935222718
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 0,5 à 5 l/min et prise normalisée;3400935222886
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 0,5 à 5 l/min et prise normalisée;3400935222947
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 20 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 1 à 15 l/min et prises normalisées;3400935223029
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 2 l munie d'un robinet en laiton avec manodétendeur-débitmètre RM200 light de 0,25 à 6 l/min et prise normalisée;3400935394842
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 0,5 à 5 l/min et prise normalisée;3400935394903
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec manodétendeur-débitmètre Combistar de 0,5 à 5 l/min et prise normalisée;3400935395092
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 2 l munie d'un robinet en laiton avec manodétendeur-débitmètre Ministar de 1 à 15 l/min et prises normalisées;3400938145427
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétendeur-débitmètre Ministar de 1 à 15 l/min et prises normalisées;3400938145595
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétendeur-débitmètre Ministar de 1 à 15 l/min et prises normalisées;3400938145656
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec manodétendeur-débitmètre Ministar de 1 à 15 l/min et prises normalisées;3400938145717
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 15 l munie d'un robinet en laiton avec manodétendeur-débitmètre Ministar de 1 à 15 l/min et prises normalisées;3400938145885
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 1 bouteille de 5 l munie d'un robinet en laiton avec manodétenteur-débitmètre Ministar avec afficheur digital de 1 à 15L/mn et prises normalisées;3400955059134
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 11 bouteilles acier de 50 l maintenues en position verticale dans un cadre métallique reliées par des lyres en cuivre recuit munies de vannes en laiton avec raccord de sortie normalisé;3400956058488
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 20 bouteilles acier de 50 l maintenues en position verticale dans un cadre métallique reliées par des lyres en cuivre recuit munies de vannes en laiton avec raccord de sortie normalisé;3400956058549
OXYGENE MEDICINAL AIR PRODUCTS MEDICAL 200 bar, gaz pour inhalation, en bouteille, OXYGÈNE : qs (sous une pression de 200 bar) pour un comprimé, gaz pour inhalation, 12 bouteille(s) acier de 50 l maintenues en position verticale dans un cadre métallique reliées par des lyres en cuivre recuit munies de vannes en laiton avec raccord de sortie normalisé;3400957419134
