code à 7 chiffres;libellé;url
1135854;MAT. HYDRODURCISS. A BASE MINERALE, LONGUEUR 2 M, LARGEUR 0,15 M,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1135854&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1136121;FILTRE RESPIRATOIRE POUR LARYNGECTOMISES, LA PAIRE,COLLIN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1136121&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1136581;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, MONA LISA NV, MONA LISA CU375 SL RO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1136581&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1136894;AUTOCONTROLE , 50 BANDELETTES, CAPTEURS OU ELECTRODES,B.BRAUN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1136894&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1136990;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,BOSTON SCI;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1136990&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1137600;MAT. HYDRODURCISS. A BASE MINERALE, LONGUEUR 2 M, LARGEUR 0,20 M,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1137600&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1138077;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,HOLLISTER;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1138077&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1139020;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,B.BRAUN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1139020&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1139349;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,ASEPT INMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1139349&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1139964;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,BARD FRANCE SAS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1139964&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1140045;AUTOCONTROLE, 200 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,ABBOTT FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1140045&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1140252;TIRE-LAIT, ACHAT KIT 2 TETERELLES, BIBERON, TUBE DE RACCORDEMENT.,FR ALLAITEMENT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1140252&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1140849;AUTOCONTROLE, 200 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,SYLAMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1140849&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1141330;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,SCHWA MEDICO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1141330&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1141412;AUTOCONTROLE, 100 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,SANOFI-AVENTIS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1141412&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1141487;BOUCLE SEMI-FERMEE, TANDEM, CONTROL-IQ, FORFAIT DE FORMATION TECHNIQUE INITIALE.;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1141487&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1141814;NUT. ENTERALE, MEL POLY HP. HE., UN AN A 3 ANS, 500 ML,FRESENIUS KABI;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1141814&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1141961;AUTOCONTROLE, 50 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,MENARINI DIAG;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1141961&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1142883;AUTOCONTROLE, 200 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,ALPHADIAB;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1142883&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1143470;SOLUTION STERILE A USAGE OPHTALMIQUE, CHAUVIN, NEREYA,BOITE DE 30 UNIDOSES 0,5ML;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1143470&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1143523;SOLUTE DE REHYDRATATION ORALE, LE CONDITIONNEMENT,ALTERRA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1143523&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1144161;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,PERFORM HEALTH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1144161&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1144238;NUT. ORALE, HYDROLYSAT PROT, ENFANT, PDR, 15 RATIONS 200 ML,MEAD JOHNSON;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1144238&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1144586;PERFUSION, POMPE EXTERNE A INSULINE, LOCATION ET PRESTATION, FORFAIT JOURNALIER.;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1144586&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1145692;NUT. ORALE, HYDROLYSAT PROT, ENFANT, PDR, 15 RATIONS 200 ML,MEAD JOHNSON;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1145692&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1145723;D04.31;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1145723&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1145730;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,PETERS SURGICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1145730&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1146071;NUT. ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG, 1 000 ML,FRESENIUS KABI;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1146071&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1146349;ESCARRES, COUSSIN PNEUMATIQUE, CLASSE II, SYST'AM, POLYAIR P301C;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1146349&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1146898;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,BOSTON SCI;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1146898&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1146935;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ORTHO EUROPE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1146935&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1146964;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,PERFORM HEALTH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1146964&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1147314;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,TG EAKIN;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1147314&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1147509;DRAINAGE, SONDE VESICALE A BALLONNET, A 3 VOIES.,BARD FRANCE SAS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1147509&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1148259;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,ASEPT INMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1148259&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1149610;AUTOCONTROLE, APP POUR LECTURE AUTOMATIQUE GLYCEMIE,ROCHE DIAB CARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1149610&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1150523;NUT. ENTERALE, ADULTE, MEL POLY HP. NORMOENERG, 500 ML,NESTLE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1150523&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1151190;SOLUTION HYALURONATE SODIUM 0,18 POUR CENT, HORUS,VISMED,B. DE 20 UNIDOSES 0,3ML;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1151190&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1151451;TENS, ACHAT DE L APPAREIL FOURNI AVEC DEUX CABLES,BLUETENS FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1151451&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1151497;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,SIMP ORTHO SOL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1151497&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1152060;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,CARDINAL HEALTH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1152060&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153059;AUTOCONTROLE , 50 BANDELETTES, CAPTEURS OU ELECTRODES,B.BRAUN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153059&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153208;TIRE-LAIT, ACHAT KIT 2 TETERELLES, BIBERON, TUBE DE RACCORDEMENT.,LANSINOH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153208&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153480;PERFUSION, POMPE EXTERNE A INSULINE, CATHET ET CONSOM ASSOCIES, FORF JOURNALIER.;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153480&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153786;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,ASEPT INMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153786&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153792;ACCESSOIRES, POUDRE ABSORBANTE MINIMUM 25G,LABO CONVATEC;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153792&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1153898;ACCESSOIRES, POUDRE ABSORBANTE MINIMUM 25G,COLOPLAST;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1153898&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1154099;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,FLOWSTIM TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1154099&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1154449;NUTRITION ENTERALE, SONDE EN PVC NASO GASTRIQUE OU NASO ENTERALE,LABOKIT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1154449&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1154544;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ACTIV ' ORTHO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1154544&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1154739;NUT ENTERALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, FRESENIUS, FRESUBIN, 500ML;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1154739&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1155006;URO-GENITAL, ELECTROSTIMULATEUR NEUROMUSCULAIRE, ACHAT,EFFIK;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1155006&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1155130;CHAMBRE D INHALATION, RESPIRATOIRE, MASQUE AVEC OU SANS EMBOUT,H2O PHARM;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1155130&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1155331;AUTOCONTROLE, 200 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,PIKDARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1155331&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1155897;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,B.BRAUN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1155897&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1156052;ALIMENT SANS GLUTEN, PAIN, 100 G,DR. SCHAR FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1156052&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1156684;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ETOILE GRENOBLE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1156684&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1157471;DISPOSITIF STERILE DE RECUEIL DES SAIGNEES ET ACCESSOIRES,HOMESET;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1157471&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1157560;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ACTIV ' ORTHO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1157560&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1157732;ALIMENT SANS GLUTEN, PAIN, 100 G,DR. SCHAR FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1157732&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1158536;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,BLUETENS FRANCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1158536&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1158559;DEBITMETRE DE POINTE QUELLE QUE SOIT LA CONFORMATION,PHILIPS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1158559&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1159429;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ORTHO MORINIERE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1159429&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1160792;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ACTIV ' ORTHO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1160792&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1160800;TIRE-LAIT, ACHAT KIT TETERELLE, BIBERON, TUBE DE RACCORDEMENT.,LANSINOH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1160800&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1160830;ALIMENT SANS GLUTEN, FARINE, 500 G,BMD;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1160830&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1160958;FILTRE RESPIRATOIRE POUR LARYNGECTOMISES, LA PAIRE,UAFLMV;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1160958&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1160964;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,PERFORM HEALTH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1160964&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1161024;PPC, APNEE SOMMEIL, PATIENT SANS RELEVE DOBSERVANCE, FORF HEBD 9.SRO-A-ASSOCIER;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1161024&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1161107;PROTECTION TRACHEALE POUR LARYNGECTOMISES AVEC COL OFFICIER,CEREDAS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1161107&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1161550;TIRE-LAIT, ACHAT KIT TETERELLE, BIBERON, TUBE DE RACCORDEMENT.,DTF;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1161550&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1161662;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ORTHOMEDICA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1161662&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1162510;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,HOMESET;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1162510&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1162680;CHAMBRE D'INHALATION, RESPIRATOIRE, MASQUE AVEC OU SANS EMBOUT,MEDIFLUX;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1162680&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1163030;DISP IRRIG TRANSANALE, COLOPLAST, PERISTEEN PLUS SONDE RECTALE CONIQUE, SYST INI;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1163030&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1163069;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,COLOPLAST;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1163069&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1163224;ALIMENT SANS GLUTEN, PATES, 100 G,ARTZ;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1163224&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1163514;DRAINAGE, SONDE VESICALE A BALLONNET, A 3 VOIES.,MYHOMECARE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1163514&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1164264;NUT. ENTERALE, ADULTE, MEL POLY NORMOPROT. NORMOENERG, 1 000 ML,NUTRICIA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1164264&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1164420;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,FLOWSTIM TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1164420&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1166100;AUTOCONTROLE, 200 LANCETTES POUR AUTOPIQUEUR NON REUTILIS STERI,SHANDONG LIANFA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1166100&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1168049;NUT. ORALE, HYDROLYSAT PROT, ENFANT, PDR, 15 RATIONS 200 ML,MEAD JOHNSON;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1168049&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1168380;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,CARDINAL HEALTH;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1168380&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1168411;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,BARD FRANCE SAS;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1168411&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1168552;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,NUTRICIA;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1168552&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1168776;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES,FLOWSTIM TECHNO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1168776&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1171471;NUTRITION ENTERALE, NOVARTIS, NUTRIMENT STANDARD, NORMO-REAL FIBRES OU ISOSOURCE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1171471&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1172364;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,FRESENIUS VIAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1172364&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1172766;MAT. HYDRODURCISS. A BASE MINERALE, LONGUEUR 2 M, LARGEUR 0,10 M,BSN-RADIANTE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1172766&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1172772;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,GOURAL ORTHO;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1172772&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1173323;PERFUSION,SYSTEME ACTIF AMBULATOIRE,ACHAT DE LA POMPE PROGRAMMABLE HORS INSULINE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1173323&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1173487;AUTOCONTROLE , 10 BANDELETTES, CAPTEURS OU ELECTRODES,MED TRUST;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1173487&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1175693;DRAINAGE, SONDE VESICALE A BALLONNET, A 3 VOIES.,TELEFLEX MED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1175693&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1175983;NUT. ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG, 1 000 ML,LACTALIS NUT;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1175983&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1176480;GEL STERILE HYALURONATE DE SODIUM 0,3 POUR 100,TRB,HYLOVIS GEL MULTI,FLACON 15ML;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1176480&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1176497;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,RESAMEDIC;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1176497&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1176557;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,ORTHO MORINIERE;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1176557&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1176741;NUT. ENTERALE, SONDE GASTROSTOMIE OU JEJUNOSTOMIE, RENOUV,HOIST MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1176741&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1177060;GILET DE SERIE CONTENTION ET IMMOBILISATION SCAPULO-HUMERALE,CIMATEL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1177060&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1177545;ACCESSOIRES, PATE PROTECTION PERISTOMIALE, TUBE OU BARRETTES 60G,B.BRAUN MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1177545&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1179308;CHAMBRE D'INHALATION, RESPIRATOIRE, MASQUE AVEC OU SANS EMBOUT,ID-TANDEM;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1179308&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1179596;CHAMBRE D'INHALATION, RESPIRATOIRE, MASQUE AVEC OU SANS EMBOUT,PARI PULMOMED;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1179596&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1180837;BOUTON DE GASTROSTOMIE, PROLONGATEUR ADAPTABLE, RENOUVELLEMENT,HOMESET;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1180837&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
1181050;URO-GENITAL, ELECTROSTIMULATEUR NEUROMUSCULAIRE, ACHAT,VERITY MEDICAL;http://www.codage.ext.cnamts.fr/cgi/tips/cgi-fiche?p_code_tips=1181050&p_date_jo_arrete=%25&p_menu=FICHE&p_site=AMELI
